share_bonus,avg_delay_cost,max_delay_cost,future_wait_cost,total_wait_cost,route_cost,activation_cost,workload_cost,imbalance_cost,new_wait_viol_cost,new_ride_viol_cost,exist_wait_viol_cost,exist_ride_viol_cost
0.0,4.688507683680814,53.8310141459649,44.93534488653245,4.279556655860233,10.418905963735142,0.0,6.418051264274241,6.599076298698765,0.0,307.17155968533876,8663.721057992958,0.006018773747761162
0.0,8.637551739635864,148.757835515951,98.6101813388335,9.391445841793667,0.0,0.0,3.3707608605091997,2.245804293320134,0.0,0.0,14335.1574562512,0.0
0.0,7.113990348087909,174.63192214899706,98.6101813388335,9.391445841793667,20.17285141450957,0.0,3.3707608605091997,2.245804293320134,0.0,0.0,9464.781393795014,938.7574772029433
0.0,4.088062635911474,70.40552317403095,98.6101813388335,9.391445841793667,0.0,0.0,6.792314371359604,7.133737880249282,0.0,37.11498742014709,9464.781393795014,0.0
0.0,3.992448773459855,137.51767997472834,98.62530012933034,9.39288572660289,26.616325156399032,0.0,3.3707608605091997,2.245804293320134,0.0,0.0,7568.583251338819,1894.5211117082044
0.0,1.5455919407257215,53.23705573610819,98.62530012933034,9.39288572660289,10.30394627150481,0.0,6.404639300180702,6.5799163499937094,0.0,8.733483765215897,7568.583251338819,118.83919492204903
7.0,0.0,0.0,143.8086988712922,13.696066559170687,0.0,0.0,6.169341375345598,6.243776457372133,0.0,0.0,7568.583251338819,0.0
0.0,23.632421716406988,203.50140922461574,44.38490074627307,4.227133404406959,39.38736952734498,0.0,1.5491322251421071,0.0,0.0,0.0,111637.81207798094,4873.0992510526885
0.0,23.502427414873416,242.6688409957597,44.38490074627307,4.227133404406959,23.575811527621408,0.0,1.5491322251421071,0.0,0.0,0.0,129611.36840891023,1458.0538520065638
0.0,17.14505792350399,199.2972772384319,44.38490074627307,4.227133404406959,38.57366656227714,0.0,1.5491322251421071,0.0,0.0,0.0,78464.80460524307,1903.7106196699785
0.0,14.145486916572844,121.80835955937728,44.38490074627307,4.227133404406959,23.575811527621408,0.0,5.852784966965401,0.2027780168314166,0.0,41.98734755565238,78464.80460524307,1458.0538520065638
0.0,14.735784651564536,190.33721841604194,44.38490074627307,4.227133404406959,0.0,0.0,1.5491322251421071,0.0,0.0,0.0,105897.97363768771,0.0
0.0,10.866852201394867,179.10796644087768,44.38490074627307,4.227133404406959,14.99785503465573,0.0,1.5491322251421071,0.0,0.0,0.0,71165.5256908361,215.60566126799247
0.0,7.867281194463721,101.61904876182307,44.38490074627307,4.227133404406959,0.0,0.0,5.396897303794822,0.0,0.0,7.81557954722271,71165.5256908361,0.0
0.0,5.125427828543397,132.40688557070445,50.37194178299087,4.797327788856274,25.627139142716988,0.0,1.5491322251421071,0.0,0.0,0.0,39835.75772078435,1291.8334646634812
0.0,2.1258568216122513,54.91796789164982,50.37194178299087,4.797327788856274,10.629284108061256,0.0,4.3423567680167166,0.0,0.0,0.0,39835.75772078435,35.35937324729984
7.0,0.0,0.0,83.66175422727015,7.967786116882872,0.0,0.0,4.574454306511093,0.0,0.0,0.0,39835.75772078435,0.0
0.0,18.156334593795435,156.34621455768294,46.81856948012915,4.458911379059919,30.260557656325727,0.0,5.71084035518341,5.945297328630431,0.0,0.0,21073.908082215014,1570.2782253620805
0.0,13.796632451484504,134.88058272250075,46.81856948012915,4.458911379059919,10.548260149252018,0.0,5.71084035518341,5.945297328630431,0.0,0.0,15653.659314283017,0.040861076860068075
0.0,11.594111173760842,130.06406985006993,46.81856948012915,4.458911379059919,25.17369093872321,0.0,5.71084035518341,5.945297328630431,0.0,0.0,9876.996405578147,384.62740920899546
0.0,9.190591936408419,116.10400469653364,46.81856948012915,4.458911379059919,10.548260149252018,0.0,5.71084035518341,5.945297328630431,0.0,21.838643765703637,8140.602162194988,0.040861076860068075
0.0,7.461128395851566,103.24565173684519,46.81856948012915,4.458911379059919,19.983029368421647,0.0,5.71084035518341,5.945297328630431,0.0,151.6247322349622,2512.536210271914,0.040861076860068075
0.0,6.328956089551211,54.49934410446877,46.81856948012915,4.458911379059919,10.548260149252018,0.0,8.558918380483544,10.013980221916336,0.0,766.9054495212309,2512.536210271914,0.040861076860068075
0.0,13.201546583892616,142.09998059051082,85.02778625595666,8.097884405329205,0.0,0.0,5.71084035518341,5.945297328630431,0.0,0.0,17386.717282270827,0.0
0.0,12.425275932065803,152.63547098294194,85.02778625595666,8.097884405329205,14.625430789471192,0.0,5.71084035518341,5.945297328630431,0.0,0.0,14414.324128120139,381.97998185487086
0.0,10.021756694713382,138.67540582940566,85.02778625595666,8.097884405329205,0.0,0.0,5.71084035518341,5.945297328630431,0.0,0.0,12310.69781598352,0.0
0.0,8.29229315415653,125.81705286971719,85.02778625595666,8.097884405329205,9.43476921916963,0.0,5.71084035518341,5.945297328630431,0.0,37.69763521461354,5062.065863453496,0.0
0.0,7.160120847856175,77.07074523734077,85.02778625595666,8.097884405329205,0.0,0.0,9.068595180258072,10.74208993587995,0.0,463.0801993887654,5062.065863453496,0.0
0.0,10.66264698459334,153.02872987147853,100.27376590257032,9.549882466911459,29.618463846092617,0.0,5.71084035518341,5.945297328630431,0.0,0.0,11145.786060620161,2453.2579766658555
0.0,9.79832931366411,161.1590575693862,100.27376590257032,9.549882466911459,19.26859296335251,0.0,5.71084035518341,5.945297328630431,0.0,0.0,12309.572433050569,831.2053713904137
0.0,8.06886577310726,148.30070460969773,100.27376590257032,9.549882466911459,28.70336218252214,0.0,5.71084035518341,5.945297328630431,0.0,37.647641462397445,4931.1385279791775,831.2053713904137
0.0,6.936693466806903,99.55439697732132,100.27376590257032,9.549882466911459,19.26859296335251,0.0,9.5762905421286,11.467369024266418,0.0,462.90493658822845,4931.1385279791775,831.2053713904137
0.0,7.293909367294451,157.02165999036666,145.45716464453218,13.853063299479254,0.0,0.0,5.71084035518341,5.945297328630431,0.0,0.0,11710.119483098988,0.0
0.0,4.82659646527743,128.27904994368848,145.45716464453218,13.853063299479254,9.43476921916963,0.0,5.71084035518341,5.945297328630431,0.0,0.0,3247.3903031142677,0.0
0.0,3.694424158977075,79.53274231131205,145.45716464453218,13.853063299479254,0.0,0.0,9.124188662573552,10.821509196330636,0.0,32.38130531294982,3247.3903031142677,0.0
0.0,2.5811128498769467,111.13124770303521,151.44420568124903,14.423257683928478,21.509273748974554,0.0,5.71084035518341,5.945297328630431,0.0,0.0,19.424216997242503,375.53308488976177
7.0,0.21563714902810172,9.284377249821047,151.44420568124903,14.423257683928478,1.7969762419008475,0.0,7.53793525795924,8.555432904024475,0.0,0.0,19.424216997242503,0.0
0.0,0.0,0.0,199.17747458542885,18.969283293850367,0.0,0.0,8.424978318449718,9.822637276153728,488.02147724044266,0.0,19.424216997242503,0.0
0.0,15.14028733490495,130.37469649501486,36.05436451086266,3.4337490010345393,25.233812224841586,0.0,1.5491322251421071,0.0,0.0,0.0,100184.7213795056,3540.3062563874146
0.0,18.45811629891965,183.49521286847707,36.05436451086266,3.4337490010345393,21.26017651325228,0.0,1.5491322251421071,0.0,0.0,22.70473052018821,123648.81515117982,2657.7325661027644
0.0,15.365992319885608,177.26631096010465,36.05436451086266,3.4337490010345393,34.30960857292348,0.0,1.5491322251421071,0.0,0.0,111.25592408979529,91776.97664759608,3067.241591878216
0.0,12.756105907951369,109.84424531847013,36.05436451086266,3.4337490010345393,21.26017651325228,0.0,5.2577098750727105,0.0,0.0,307.64056921650825,91776.97664759608,2657.7325661027644
0.0,8.952246372372537,115.63318230981194,36.05436451086266,3.4337490010345393,0.0,0.0,1.5491322251421071,0.0,0.0,0.0,94110.39797997498,81.59234825165767
0.0,10.269458424491495,166.35820413716576,36.05436451086266,3.4337490010345393,13.049432059671199,0.0,1.5491322251421071,0.0,0.0,73.22721398922269,87459.70598198634,208.50595426211194
0.0,7.659572012557255,98.93613849553121,36.05436451086266,3.4337490010345393,0.0,0.0,5.011397785522477,0.0,0.0,241.77710063051353,87459.70598198634,81.59234825165767
0.0,3.9346756965952228,101.64578882870993,52.26632623223404,4.977745355450861,19.673378482976112,0.0,1.5491322251421071,0.0,0.0,0.0,53051.82793428101,749.5914052412089
0.0,2.0842704077050076,53.843652199046026,52.26632623223404,4.977745355450861,10.421352038525038,0.0,3.9931803530211987,0.0,0.0,8.72412314711813,53051.82793428101,125.09204014511921
7.0,0.0,0.0,78.22240537270405,7.449752892638481,0.0,0.0,3.5501496979121843,0.0,0.0,0.0,53051.82793428101,81.59234825165767
0.0,15.591517335894823,134.26028817020543,44.652780553559346,4.252645767005652,25.98586222649137,0.0,6.734409738633641,7.407539304987904,0.0,0.0,32821.835164626136,1242.7515402843771
0.0,16.56439596452277,147.36643634148342,44.652780553559346,4.252645767005652,22.116069856204284,0.0,6.734409738633641,7.407539304987904,0.0,82.85555614637256,39106.11084876709,756.9704834160511
0.0,17.22270613676959,161.92274627934458,44.652780553559346,4.252645767005652,31.339886376647335,0.0,6.734409738633641,7.407539304987904,0.0,138.36343316616234,40031.83851402984,942.7687532177748
0.0,14.722086559349599,136.15389481962944,44.652780553559346,4.252645767005652,22.116069856204284,0.0,6.734409738633641,7.407539304987904,0.0,370.2630814707439,31029.8369075819,756.9704834160511
0.0,17.674736858982037,202.77613899050957,44.652780553559346,4.252645767005652,39.246994643324435,0.0,6.734409738633641,7.407539304987904,0.0,1089.8018074811325,42800.53579646311,1085.0842252829336
0.0,16.78852987294684,220.3217341392313,44.652780553559346,4.252645767005652,63.169762713820724,0.0,6.734409738633641,7.407539304987904,0.0,1860.565116663932,24295.467300064105,2186.484179633767
0.0,14.48784730746286,187.69707493528958,44.652780553559346,4.252645767005652,36.32846611650766,0.0,6.734409738633641,7.407539304987904,0.0,2508.5883747351954,24295.467300064105,970.7779154438101
0.0,13.269641913722571,114.26636092372215,44.652780553559346,4.252645767005652,22.116069856204284,0.0,10.617578337913365,12.954923018244655,0.0,3426.6709679065016,24295.467300064105,756.9704834160511
0.0,7.473628884034385,75.08229017756767,57.75950388120632,5.500905131543459,0.0,0.0,6.734409738633641,7.407539304987904,0.0,0.0,11301.430275575001,0.0
0.0,9.76468321589047,106.04163171891078,57.75950388120632,5.500905131543459,9.223816520443052,0.0,6.734409738633641,7.407539304987904,0.0,0.0,16788.600599359605,76.40647313687512
0.0,7.264063638470475,80.27278025919564,57.75950388120632,5.500905131543459,0.0,0.0,6.734409738633641,7.407539304987904,0.0,30.409393846900908,11143.084315226915,0.0
0.0,10.216713938102915,146.89502443007578,57.75950388120632,5.500905131543459,17.130924787120147,0.0,6.734409738633641,7.407539304987904,0.0,371.8879426132324,18840.85156522882,202.09268269937377
0.0,9.330506952067715,164.44061957879748,57.75950388120632,5.500905131543459,41.05369285761644,0.0,6.734409738633641,7.407539304987904,0.0,864.7433279676966,7259.644497037911,969.1183878963506
0.0,7.029824386583737,131.8159603748558,57.75950388120632,5.500905131543459,14.212396260303375,0.0,6.734409738633641,7.407539304987904,0.0,1321.9085343459822,7259.644497037911,97.6538001358334
0.0,5.811618992843448,58.385246363288346,57.75950388120632,5.500905131543459,0.0,0.0,9.355746718806795,11.152306419520983,0.0,2007.9382368093648,7259.644497037911,0.0
0.0,6.791898404463414,81.88010854269783,62.379596402920384,5.940913943135275,15.847762943747966,0.0,6.734409738633641,7.407539304987904,0.0,0.0,8156.810912119964,483.5149106748961
0.0,4.561331068656683,59.366886884653695,62.379596402920384,5.940913943135275,7.25406832040253,0.0,6.734409738633641,7.407539304987904,0.0,0.20706904319498584,4798.740634282139,23.055201535193035
0.0,7.513981368289121,125.98913105553383,62.379596402920384,5.940913943135275,24.38499310752268,0.0,6.734409738633641,7.407539304987904,0.0,202.34986924529414,10562.37920222999,255.28373252924698
0.0,6.6277743822539215,143.53472620425555,62.379596402920384,5.940913943135275,48.30776117801897,0.0,6.734409738633641,7.407539304987904,0.0,592.7810614968824,2383.458198651765,1116.1091259469667
0.0,4.327091816769944,110.91006700031384,62.379596402920384,5.940913943135275,21.466464580705907,0.0,6.734409738633641,7.407539304987904,0.0,979.6046897274526,2383.458198651765,136.97167758605062
7.0,3.1088864230296553,37.479352988746406,62.379596402920384,5.940913943135275,7.25406832040253,0.0,8.883678158736494,10.477922762277695,0.0,1580.1102741285147,2383.458198651765,23.055201535193035
0.0,4.238361201116391,63.869748655712286,95.40128867001408,9.085837016191817,0.0,0.0,6.734409738633641,7.407539304987904,0.0,0.0,5399.500072886476,0.0
0.0,5.674099337467152,107.63296925491714,95.40128867001408,9.085837016191817,17.130924787120147,0.0,6.734409738633641,7.407539304987904,0.0,3.921075418849171,7381.47614118221,202.09268269937377
0.0,4.787892351431952,125.17856440363884,95.40128867001408,9.085837016191817,41.05369285761644,0.0,6.734409738633641,7.407539304987904,0.0,146.46548769385277,1003.5687599552136,969.1183878963506
0.0,2.4872097859479747,92.55390519969716,95.40128867001408,9.085837016191817,14.212396260303375,0.0,6.734409738633641,7.407539304987904,0.0,363.0486016740949,1003.5687599552136,97.6538001358334
7.0,1.2690043922076852,19.123191188129706,95.40128867001408,9.085837016191817,0.0,0.0,8.469184182593535,9.885788510644899,0.0,756.5689261033051,1003.5687599552136,0.0
0.0,6.629683967307664,133.20753897275586,148.35909088924433,14.12943722754708,25.782104317307585,0.0,6.734409738633641,7.407539304987904,15.314357072005532,0.0,9603.418233422208,993.4025828389472
0.0,7.7268222676881555,190.60368293186693,148.35909088924433,14.12943722754708,57.417881834976015,0.0,6.734409738633641,7.407539304987904,15.314357072005532,95.56154010480292,4343.284146020678,3862.920012270229
0.0,5.426139702204179,157.97902372792524,148.35909088924433,14.12943722754708,30.576585237662947,0.0,6.734409738633641,7.407539304987904,15.314357072005532,279.79587248508915,4343.284146020678,276.9480191380989
0.0,4.20793430846389,84.54830971635779,148.35909088924433,14.12943722754708,16.36418897735957,0.0,9.946525568714815,11.996276205103868,15.314357072005532,633.9852479993194,4343.284146020678,160.8447656803312
0.0,4.761624989673765,143.5100864943343,181.0289714535204,17.2408544241448,55.55229154619392,0.0,6.734409738633641,7.407539304987904,379.0981204127633,0.0,192.5009942550609,2665.985277483146
0.0,4.542307494298482,173.615457875613,181.0289714535204,17.2408544241448,52.9935874334823,0.0,6.734409738633641,7.407539304987904,379.0981204127633,116.20854363035437,192.5009942550609,3092.921049977238
0.0,3.324102100558193,100.18474386404556,181.0289714535204,17.2408544241448,38.78119117317892,0.0,10.299606339791636,12.500677306642183,379.0981204127633,369.8686855955325,192.5009942550609,779.377194494379
0.0,1.905724619433726,114.87284511586627,209.53640719318543,19.955848304112898,22.23345389339347,0.0,6.734409738633641,7.407539304987904,1091.999229413901,0.0,192.5009942550609,672.0594273929336
0.0,0.6939663516851292,41.83074953213141,209.53640719318543,19.955848304112898,8.096274102993174,0.0,8.981935500038736,10.618290392709469,1091.999229413901,0.8179749149993073,192.5009942550609,0.0
0.0,0.0,0.0,239.50777374440074,22.810264166133404,0.0,0.0,8.926328643635408,10.538852026419,2238.9449483193603,0.0,192.5009942550609,0.0
0.0,10.777343404500225,92.80490153875193,6.686421991551334,0.6368020944334604,17.962239007500376,0.0,0.41118927509830433,0.0,0.0,0.0,0.0,315.85495408603396
7.0,1.148835562636832,9.89275067826161,6.686421991551334,0.6368020944334604,1.9147259377280532,0.0,1.3646268206176275,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,33.29615947472521,3.171062807116687,0.0,0.0,2.0366131753540415,0.0,0.0,0.0,0.0,0.0
0.0,16.58485618280456,142.81403935192816,30.447108667330806,2.8997246349838863,27.641426971340934,0.0,8.505347845210123,11.563083671588311,0.0,0.0,169764.89279214237,4485.917815245587
0.0,9.965595046287927,86.81658741986317,30.447108667330806,2.8997246349838863,15.058241947433999,0.0,8.505347845210123,11.563083671588311,0.0,0.0,103557.06261661972,1748.4326506570994
0.0,14.90919199298045,142.83722085702385,30.447108667330806,2.8997246349838863,27.64591371426268,0.0,8.505347845210123,11.563083671588311,0.0,49.09655856831256,151804.04322401446,2272.4292839508735
0.0,11.78424059692872,113.31264934612481,30.447108667330806,2.8997246349838863,15.058241947433999,0.0,8.505347845210123,11.563083671588311,0.0,188.08350663549237,124079.79421701384,1748.4326506570994
0.0,15.971430759311898,185.31644338660723,30.447108667330806,2.8997246349838863,35.86769871998849,0.0,8.505347845210123,11.563083671588311,0.0,810.3302257536176,165561.9450741959,2523.1011261043022
0.0,13.937847375653218,172.79464699276988,30.447108667330806,2.8997246349838863,51.83000850138014,0.0,8.505347845210123,11.563083671588311,0.0,1101.1598042678777,132315.65039527416,4089.3093704956586
0.0,10.383263548284011,112.63247487385233,30.447108667330806,2.8997246349838863,21.799833846552065,0.0,8.505347845210123,11.563083671588311,0.0,1788.3777792088863,107408.62752780669,2109.4642822856017
0.0,11.648114295215892,179.06122039018433,30.447108667330806,2.8997246349838863,54.25577884876638,0.0,8.505347845210123,11.563083671588311,0.0,3138.6696891087417,94434.51459458604,5859.906510675924
0.0,9.738936565538552,132.36025000196582,30.447108667330806,2.8997246349838863,25.61811290360629,0.0,8.505347845210123,11.563083671588311,0.0,3852.4850035182235,94434.51459458604,2503.6343367310114
0.0,9.034945168460398,77.80091672840899,30.447108667330806,2.8997246349838863,15.058241947433999,0.0,11.32079109991802,15.585145464028166,0.0,4665.675222098008,94434.51459458604,1748.4326506570994
0.0,6.595562907970306,63.89451567096235,30.447108667330806,2.8997246349838863,0.0,0.0,8.505347845210123,11.563083671588311,0.0,0.0,81199.14200248815,137.42142408018543
0.0,8.92379692372615,94.57882071467394,30.447108667330806,2.8997246349838863,12.587671766828679,0.0,8.505347845210123,11.563083671588311,0.0,0.0,97418.9885300118,428.9358732921089
0.0,5.798845527674421,65.05424920377492,30.447108667330806,2.8997246349838863,0.0,0.0,8.505347845210123,11.563083671588311,0.0,24.090439655906508,75506.65383845054,137.42142408018543
0.0,9.986035690057596,137.0580432442573,30.447108667330806,2.8997246349838863,20.809456772554494,0.0,8.505347845210123,11.563083671588311,0.0,386.5213821806547,108861.83487034569,707.7900166997578
0.0,7.952452306398918,124.53624685041996,30.447108667330806,2.8997246349838863,36.771766553946144,0.0,8.505347845210123,11.563083671588311,0.0,594.2661742302774,82718.91595635108,2159.845367850524
0.0,4.397868479029712,64.37407473150243,30.447108667330806,2.8997246349838863,6.741591899118066,0.0,8.505347845210123,11.563083671588311,0.0,1121.1155146978201,62887.43387444036,276.13053751178177
0.0,5.662719225961591,130.80282024783443,30.447108667330806,2.8997246349838863,39.197536901332384,0.0,8.505347845210123,11.563083671588311,0.0,2229.5091787425486,52851.861684766096,3767.1661579089828
0.0,3.7535414962842513,84.10184985961591,30.447108667330806,2.8997246349838863,10.55987095617229,0.0,8.505347845210123,11.563083671588311,0.0,2836.865885680286,52851.861684766096,740.7104316997734
7.0,3.049550099206099,29.542516586059083,30.447108667330806,2.8997246349838863,0.0,0.0,10.231085290252055,14.028422878791071,0.0,3540.201843024019,52851.861684766096,137.42142408018543
0.0,8.339502717728537,92.33020866056596,50.046682400522876,4.766350704811702,17.87036296656115,0.0,8.505347845210123,11.563083671588311,0.0,0.0,89605.86285854648,958.7209703855966
0.0,7.373943710574421,86.71319574103336,50.046682400522876,4.766350704811702,9.90996060451307,0.0,8.505347845210123,11.563083671588311,0.0,12.822787730647836,85407.39827677413,258.8996104422655
0.0,11.561133872957598,158.71698978151576,50.046682400522876,4.766350704811702,30.719417377067565,0.0,8.505347845210123,11.563083671588311,0.0,336.0929425013374,120791.49539127026,974.7186221325765
0.0,9.52755048929892,146.19519338767842,50.046682400522876,4.766350704811702,46.68172715845922,0.0,8.505347845210123,11.563083671588311,0.0,531.3147625783032,93251.23979372933,2626.171620595689
0.0,5.972966661929713,86.03302126876088,50.046682400522876,4.766350704811702,16.651552503631137,0.0,8.505347845210123,11.563083671588311,0.0,1033.9925067734134,72039.30690397766,472.6696894171114
0.0,7.237817408861591,152.46176678509286,50.046682400522876,4.766350704811702,49.10749750584546,0.0,8.505347845210123,11.563083671588311,0.0,2105.926006665611,61204.5073778104,4401.3571886353375
0.0,5.328639679184253,105.76079639687437,50.046682400522876,4.766350704811702,20.46983156068536,0.0,8.505347845210123,11.563083671588311,0.0,2697.2367175269897,61204.5073778104,1004.5830966007182
0.0,4.6246482821061,51.20146312331754,50.046682400522876,4.766350704811702,9.90996060451307,0.0,10.720158276577246,14.727098573541344,0.0,3384.014868164177,61204.5073778104,258.8996104422655
0.0,6.688447905311768,86.392452110277,90.92502368789796,8.659526065514092,0.0,0.0,8.505347845210123,11.563083671588311,0.0,0.0,85170.70878783824,137.42142408018543
0.0,8.853956899708956,132.28286439760706,90.92502368789796,8.659526065514092,20.809456772554494,0.0,8.505347845210123,11.563083671588311,0.0,6.237994696880824,98774.86230800311,707.7900166997578
0.0,6.820373516050276,119.7610680037697,90.92502368789796,8.659526065514092,36.771766553946144,0.0,8.505347845210123,11.563083671588311,0.0,52.05659966329955,74201.04803895841,2159.845367850524
0.0,3.2657896886810707,59.59889588485216,90.92502368789796,8.659526065514092,6.741591899118066,0.0,8.505347845210123,11.563083671588311,0.0,266.35917178738725,55305.9394589088,276.13053751178177
0.0,4.530640435612949,126.02764140118416,90.92502368789796,8.659526065514092,39.197536901332384,0.0,8.505347845210123,11.563083671588311,0.0,903.3108031790304,45812.49111428885,3767.1661579089828
0.0,2.6214627059356097,79.32667101296566,90.92502368789796,8.659526065514092,10.55987095617229,0.0,8.505347845210123,11.563083671588311,0.0,1303.1874512082204,45812.49111428885,740.7104316997734
7.0,1.917471308857457,24.767337739408823,90.92502368789796,8.659526065514092,0.0,0.0,10.123258671134145,13.874384851479773,0.0,1792.4254681983716,45812.49111428885,137.42142408018543
0.0,7.574727570094091,117.40827733645843,117.92278503912576,11.230741432297691,22.724182710282275,0.0,8.505347845210123,11.563083671588311,0.0,0.0,85495.96462997056,920.7686730595441
0.0,6.913765984349557,126.16211881029031,117.92278503912576,11.230741432297691,42.80435788541636,0.0,8.505347845210123,11.563083671588311,0.0,1.233408174000708,73309.14707754622,2724.0192521799518
0.0,3.3591821569803506,65.99994669137277,117.92278503912576,11.230741432297691,12.774183230588278,0.0,8.505347845210123,11.563083671588311,0.0,104.36822887208594,54399.3690482501,276.13053751178177
0.0,4.62403290391223,132.42869220770476,117.92278503912576,11.230741432297691,45.2301282328026,0.0,8.505347845210123,11.563083671588311,0.0,573.6356734281909,44897.42766296365,3767.1661579089828
0.0,2.71485517423489,85.72772181948626,117.92278503912576,11.230741432297691,16.5924622876425,0.0,8.505347845210123,11.563083671588311,0.0,899.715072690912,44897.42766296365,740.7104316997734
7.0,2.0108637771567373,31.168388545929428,117.92278503912576,11.230741432297691,6.032591331470212,0.0,10.267798528055579,14.080870361367534,0.0,1312.8019691937398,44897.42766296365,137.42142408018543
0.0,5.81558393238185,112.67693868989836,140.71275053924165,13.401214337070634,43.61687949286388,0.0,8.505347845210123,11.563083671588311,0.14937586225157665,0.0,63901.558589984845,3152.8187428308743
0.0,2.6293712319486073,59.65195715536511,140.71275053924165,13.401214337070634,16.349488290055522,0.0,8.505347845210123,11.563083671588311,0.14937586225157665,8.518673595311324,48176.251793642194,665.3875947544387
0.0,3.894221978880487,126.0807026716971,140.71275053924165,13.401214337070634,48.805433292269846,0.0,8.505347845210123,11.563083671588311,0.14937586225157665,277.3321427976432,39183.89719148971,4680.263697585133
0.0,1.985044249203147,79.3797322834786,140.71275053924165,13.401214337070634,20.16776734710975,0.0,8.505347845210123,11.563083671588311,0.14937586225157665,515.192419168838,39183.89719148971,923.1644965599961
7.0,1.2810528521249942,24.82039900992177,140.71275053924165,13.401214337070634,9.607896390937457,0.0,10.124456828855406,13.876096505367286,0.14937586225157665,837.2463141859641,39183.89719148971,217.68908468671015
0.0,1.7312635673691692,44.724308823703545,169.23774282471524,16.1178802690205,8.656317836845846,0.0,8.505347845210123,11.563083671588311,195.15590983836285,0.0,44192.57332861919,409.1497688380667
0.0,3.1900926097064257,116.16416030467444,169.23774282471524,16.1178802690205,42.08215431608705,0.0,8.505347845210123,11.563083671588311,195.15590983836285,51.26328342775965,36817.71146114152,4204.8688107746975
0.0,1.280914880029086,69.46318991645595,169.23774282471524,16.1178802690205,13.444488370926956,0.0,8.505347845210123,11.563083671588311,195.15590983836285,174.35608735372256,36817.71146114152,822.2874369241973
0.0,0.5769234829509332,14.90385664289911,169.23774282471524,16.1178802690205,2.884617414754666,0.0,9.900534904438764,13.556208041914942,195.15590983836285,377.9818327001323,36817.71146114152,170.85971936171126
0.0,2.868465918452566,111.15305434003695,220.2249017918515,20.973800170652524,43.02698877678849,0.0,8.505347845210123,11.563083671588311,1463.0181995096889,0.0,33423.17434193257,4460.839994403324
0.0,2.0982938421593826,108.5885530204545,220.2249017918515,20.973800170652524,31.474407632390736,0.0,8.505347845210123,11.563083671588311,1463.0181995096889,43.683437495435165,33423.17434193257,3091.0024124355127
0.0,1.39430244508123,54.02921974689766,220.2249017918515,20.973800170652524,20.91453667621845,0.0,10.784010845496796,14.818316529140702,1463.0181995096889,165.0377797940308,33423.17434193257,1263.9143743346299
0.0,0.8316397929266895,64.45208395181844,242.66417961047833,23.110874248616984,12.474596893900342,0.0,8.505347845210123,11.563083671588311,2394.613798993407,0.0,33423.17434193257,959.9650752527089
0.0,0.44063646029129816,34.14932567257561,242.66417961047833,23.110874248616984,6.609546904369472,0.0,10.335110011560491,14.177029623517411,2394.613798993407,10.07731199502138,33423.17434193257,381.03550320003507
0.0,0.0,0.0,283.28691249518585,26.979705951922462,0.0,0.0,10.369638276036063,14.226355715625369,4662.014987236986,0.0,33423.17434193257,137.42142408018543
0.0,17.186724452963208,147.9967939005165,25.59156485725471,2.4372918911671153,57.289081509877356,0.0,0.7135166934264136,0.0,0.0,0.0,0.0,12791.77092442057
0.0,16.107749826126945,172.72726916464995,25.59156485725471,2.4372918911671153,53.692499420423154,0.0,0.7135166934264136,0.0,0.0,37.22572607271362,0.0,13085.18248523585
0.0,12.156849039584866,104.6839778408697,25.59156485725471,2.4372918911671153,40.522830131949554,0.0,4.146577748773466,0.0,0.0,89.6902753683534,0.0,7990.512476549968
0.0,5.360120700053148,92.31318983424867,25.59156485725471,2.4372918911671153,17.86706900017716,0.0,0.7135166934264136,0.0,0.0,0.0,0.0,4444.029098861124
7.0,2.6561464242346937,45.74474397293084,25.59156485725471,2.4372918911671153,8.853821414115645,0.0,2.8156918227232337,0.0,0.0,0.0,0.0,2397.0035701993124
7.0,0.0,0.0,48.768050030150974,4.644576193347712,0.0,0.0,2.6864074785581353,0.0,0.0,0.0,0.0,1029.2457243443112
0.0,9.25570746579408,91.08791474273539,13.811246516482107,1.315356811093534,17.629918982464915,0.0,7.552123225852611,9.769437903465997,0.0,0.0,184189.51403792118,686.7065498306079
0.0,4.8205839379602,48.76700693307462,13.811246516482107,1.315356811093534,7.6417992935332215,0.0,7.552123225852611,9.769437903465997,0.0,0.0,141077.70272865382,39.41608296150458
0.0,12.063100667055965,150.40966842835797,13.811246516482107,1.315356811093534,29.11154872806928,0.0,7.552123225852611,9.769437903465997,0.0,257.8602692022656,217630.4542313936,656.6419314661267
0.0,11.113267044086856,161.7831823857213,13.811246516482107,1.315356811093534,54.983948726745986,0.0,7.552123225852611,9.769437903465997,0.0,685.1648655375636,190521.35652488805,3462.458429511799
0.0,6.6246850139751405,99.47889037286696,13.811246516482107,1.315356811093534,19.253978781845216,0.0,7.552123225852611,9.769437903465997,0.0,1095.5186955905028,159272.2551264863,555.311653850499
0.0,6.700342724313064,132.0830085182014,13.811246516482107,1.315356811093534,43.487107229641516,0.0,7.552123225852611,9.769437903465997,0.0,1653.3125629653941,132387.61001707808,2914.1029132646927
0.0,4.87501816669678,98.93880671735938,13.811246516482107,1.315356811093534,19.149446461424393,0.0,7.552123225852611,9.769437903465997,0.0,2418.6067520846786,132387.61001707808,724.2593630464548
